"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","382","733371","0.0-18.0-2.45","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","400.30000000004657","","","","90","","","","key","16.66369565217452","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","383","734377","0.0-18.0-0.46","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664593220339157","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","384","734882","0.0-18.0-1.46","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666137931033454","768","361","","","","","","","","","","","","","144","-1","6","true","","","",""
"psychophysics","385","735224","0.0-18.0-2.46","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","338.5999999999767","","","","90","","","","key","16.66739999999991","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","386","736233","0.0-18.0-0.47","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664100000000325","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","387","736737","0.0-18.0-1.47","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665896551723687","768","361","","","","","","","","","","","","","144","-1","5","true","","","",""
"psychophysics","388","737083","0.0-18.0-2.47","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","344.29999999993015","","","","77","","","","key","16.66142105262751","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","389","738089","0.0-18.0-0.48","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.661883333333147","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","390","738593","0.0-18.0-1.48","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66393103448128","768","361","","","","","","","","","","","","","144","1","0","true","","","",""
"psychophysics","391","738866","0.0-18.0-2.48","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","271.4000000000233","","","","90","","","","key","16.67013333333501","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","392","739873","0.0-18.0-0.49","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.662899999999595","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","393","740379","0.0-18.0-1.49","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66193103448263","768","361","","","","","","","","","","","","","144","-1","6","true","","","",""
"psychophysics","394","740811","0.0-18.0-2.49","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","431.5","","","","77","","","","key","16.6650800000038","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","395","741816","0.0-18.0-0.50","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66598305084656","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","396","742322","0.0-18.0-1.50","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.663733333333706","768","361","","","","","","","","","","","","","144","-1","5","true","","","",""
"psychophysics","397","742626","0.0-18.0-2.50","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","303.4000000001397","","","","77","","","","key","16.662882352946326","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","398","743632","0.0-18.0-0.51","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66557627118595","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","399","744137","0.0-18.0-1.51","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66690000000332","768","361","","","","","","","","","","","","","144","1","3","true","","","",""
"psychophysics","400","744460","0.0-18.0-2.51","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","321.70000000018626","","","","90","","","","key","16.6648333333368","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","401","745465","0.0-18.0-0.52","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66654237288137","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","402","745971","0.0-18.0-1.52","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666633333335632","768","361","","","","","","","","","","","","","144","1","5","true","","","",""
"psychophysics","403","746443","0.0-18.0-2.52","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","470.9000000001397","","","","77","","","","key","16.667777777778813","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","404","747449","0.0-18.0-0.53","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665338983050926","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","405","747953","0.0-18.0-1.53","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.662833333333644","768","361","","","","","","","","","","","","","144","-1","0","true","","","",""
"psychophysics","406","748155","0.0-18.0-2.53","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","201","","","","90","","","","key","16.668727272729896","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","407","749162","0.0-18.0-0.54","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665728813558186","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","408","749665","0.0-18.0-1.54","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665862068967446","768","361","","","","","","","","","","","","","144","-1","2","true","","","",""
"psychophysics","409","749807","0.0-18.0-2.54","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","138.69999999995343","","","","90","","","","key","16.662624999997206","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","410","750809","0.0-18.0-0.55","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665254237288135","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","411","751314","0.0-18.0-1.55","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.668241379308867","768","361","","","","","","","","","","","","","144","-1","3","true","","","",""
"psychophysics","412","751475","0.0-18.0-2.55","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","159.19999999995343","","","","90","","","","key","16.668333333334886","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","413","752482","0.0-18.0-0.56","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6662372881369","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","414","752985","0.0-18.0-1.56","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66553333333383","768","361","","","","","","","","","","","","","144","-1","4","true","","","",""
"psychophysics","415","753357","0.0-18.0-2.56","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","369.9000000001397","","","","77","","","","key","16.66357142857409","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","416","754361","0.0-18.0-0.57","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66557627118595","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","417","754865","0.0-18.0-1.57","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666103448277212","768","361","","","","","","","","","","","","","144","1","2","true","","","",""
"psychophysics","418","755300","0.0-18.0-2.57","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","433.0999999998603","","","","90","","","","key","16.668000000000646","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","419","756306","0.0-18.0-0.58","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66706779660949","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","420","756815","0.0-18.0-1.58","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.667310344826046","768","361","","","","","","","","","","","","","144","1","4","true","","","",""
"psychophysics","421","757157","0.0-18.0-2.58","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","339.69999999995343","","","","77","","","","key","16.663299999997253","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","422","758165","0.0-18.0-0.59","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6646610169486","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","423","758667","0.0-18.0-1.59","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66700000000031","768","361","","","","","","","","","","","","","144","1","6","true","","","",""
"psychophysics","424","758880","0.0-18.0-2.59","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","211.5","","","","77","","","","key","16.653909090916965","768","361","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","425","761417","0.0-19.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","2535.6999999999534","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","426","764441","0.0-20.0-0.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666666666666668","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","427","764946","0.0-20.0-1.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.663655172411257","768","361","","","","","","","","","","","","","144","1","6","true","","","",""
"psychophysics","428","765123","0.0-20.0-2.0","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","175.5","","","","77","","","","key","16.654099999996834","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","429","766129","0.0-20.0-0.1","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664237288134647","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","430","766631","0.0-20.0-1.1","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665965517240192","768","361","","","","","","","","","","","","","144","-1","5","true","","","",""
"psychophysics","431","767036","0.0-20.0-2.1","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","403.5","","","","77","","","","key","16.66929166666523","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","432","768041","0.0-20.0-0.2","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664423728813574","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","433","768546","0.0-20.0-1.2","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6647241379311","768","361","","","","","","","","","","","","","144","1","0","true","","","",""
"psychophysics","434","768974","0.0-20.0-2.2","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","427.10000000009313","","","","90","","","","key","16.665959999999032","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","435","769978","0.0-20.0-0.3","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664322033897438","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","436","770481","0.0-20.0-1.3","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666965517243533","768","361","","","","","","","","","","","","","144","-1","4","true","","","",""
"psychophysics","437","771190","0.0-20.0-2.3","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","705.8000000000466","","","","77","","","","key","16.664523809521814","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","438","772194","0.0-20.0-0.4","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664152542371856","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","439","772697","0.0-20.0-1.4","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6672758620698","768","361","","","","","","","","","","","","","144","1","2","true","","","",""
"psychophysics","440","773219","0.0-20.0-2.4","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","518.3999999999069","","","","77","","","","key","16.658516129031927","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","441","774226","0.0-20.0-0.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665322033899553","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","442","774731","0.0-20.0-1.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66644827586374","768","361","","","","","","","","","","","","","144","1","3","true","","","",""
"psychophysics","443","775138","0.0-20.0-2.5","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","404.5","","","","90","","","","key","16.667500000000775","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","444","776147","0.0-20.0-0.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.663542372880947","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","445","776648","0.0-20.0-1.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.667799999999502","768","361","","","","","","","","","","","","","144","-1","2","true","","","",""
"psychophysics","446","776758","0.0-20.0-2.6","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","107.69999999995343","","","","90","","","","key","16.664799999981188","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","447","777761","0.0-20.0-0.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666050847456003","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","448","778264","0.0-20.0-1.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665827586207186","768","361","","","","","","","","","","","","","144","-1","6","true","","","",""
"psychophysics","449","778427","0.0-20.0-2.7","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","160.5","","","","77","","","","key","16.662999999994","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","450","779431","0.0-20.0-0.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66586440678102","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","451","779933","0.0-20.0-1.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66469999999972","768","361","","","","","","","","","","","","","144","1","5","true","","","",""
"psychophysics","452","781178","0.0-20.0-2.8","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","1244.3000000000466","","","","90","","","","key","16.664863013699076","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","453","782181","0.0-20.0-0.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666016949153253","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","454","782690","0.0-20.0-1.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66296666666943","768","361","","","","","","","","","","","","","144","-1","3","true","","","",""
"psychophysics","455","782850","0.0-20.0-2.9","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","159.10000000009313","","","","90","","","","key","16.658444444454897","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","456","783858","0.0-20.0-0.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66410169491576","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","457","784361","0.0-20.0-1.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665344827587653","768","361","","","","","","","","","","","","","144","-1","0","true","","","",""
"psychophysics","458","784432","0.0-20.0-2.10","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","70.4000000001397","","","","90","","","","key","16.661250000004657","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","459","785441","0.0-20.0-0.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.664813559320834","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","460","785945","0.0-20.0-1.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66462068965434","768","361","","","","","","","","","","","","","144","1","4","true","","","",""
"psychophysics","461","786227","0.0-20.0-2.11","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","279","","","","77","","","","key","16.681875000002037","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","462","787230","0.0-20.0-0.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665694915253464","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","463","787732","0.0-20.0-1.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66763333333268","768","361","","","","","","","","","","","","","144","-1","2","true","","","",""
"psychophysics","464","787898","0.0-20.0-2.12","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","164.80000000004657","","","","90","","","","key","16.67366666666284","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","465","788905","0.0-20.0-0.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665338983050926","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","466","789410","0.0-20.0-1.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.662965517242213","768","361","","","","","","","","","","","","","144","-1","3","true","","","",""
"psychophysics","467","789695","0.0-20.0-2.13","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","283.39999999990687","","","","90","","","","key","16.663937499994063","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","468","790697","0.0-20.0-0.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666576271186095","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","469","791202","0.0-20.0-1.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665133333330353","768","361","","","","","","","","","","","","","144","1","6","true","","","",""
"psychophysics","470","791239","0.0-20.0-2.14","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","35.60000000009313","","","","77","","","","key","16.639999999897555","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","471","792241","0.0-20.0-0.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.6655932203393","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","472","792745","0.0-20.0-1.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66565517241392","768","361","","","","","","","","","","","","","144","1","5","true","","","",""
"psychophysics","473","792825","0.0-20.0-2.15","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","78.89999999990687","","","","77","","","","key","16.675499999983003","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","474","793830","0.0-20.0-0.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666084745762696","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","475","794332","0.0-20.0-1.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66610000000025","768","361","","","","","","","","","","","","","144","1","2","true","","","",""
"psychophysics","476","794715","0.0-20.0-2.16","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","381.89999999990687","","","","90","","","","key","16.66909090908964","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","477","795718","0.0-20.0-0.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666271186441627","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","478","796225","0.0-20.0-1.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665448275864414","768","361","","","","","","","","","","","","","144","-1","4","true","","","",""
"psychophysics","479","797155","0.0-20.0-2.17","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","928.2999999998137","","","","77","","","","key","16.666236363637093","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","480","798161","0.0-20.0-0.18","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66615254237214","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","481","798664","0.0-20.0-1.18","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666133333331285","768","361","","","","","","","","","","","","","144","1","4","true","","","",""
"psychophysics","482","798800","0.0-20.0-2.18","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","134.29999999981374","","","","77","","","","key","16.666571428566904","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","483","799810","0.0-20.0-0.19","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666016949153253","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","484","800317","0.0-20.0-1.19","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66620000000112","768","361","","","","","","","","","","","","","144","-1","0","true","","","",""
"psychophysics","485","800523","0.0-20.0-2.19","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","204.39999999990687","","","","90","","","","key","16.665818181820214","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","486","801530","0.0-20.0-0.20","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66623728813493","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","487","802032","0.0-20.0-1.20","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.665966666668343","768","361","","","","","","","","","","","","","144","-1","6","true","","","",""
"psychophysics","488","802399","0.0-20.0-2.20","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","365","","","","77","","","","key","16.665809523807617","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","489","803400","0.0-20.0-0.21","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666118644067417","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","490","803905","0.0-20.0-1.21","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.666620689657","768","361","","","","","","","","","","","","","144","1","3","true","","","",""
"psychophysics","491","805337","0.0-20.0-2.21","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","1431","","","","90","","","","key","16.666376470588148","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","492","806346","0.0-20.0-0.22","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66518644067672","768","361","","","","","","","","","","","","","","","","","","","",""
"psychophysics","493","806847","0.0-20.0-1.22","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","null","","","","null","","","","key","16.66589999999851","768","361","","","","","","","","","","","","","144","-1","5","true","","","",""
"psychophysics","494","807165","0.0-20.0-2.22","5f3bd56999a44d9324b76ddb","636d03e66a32c7f65a0397df","636d0799e45856e59f07eff3","311.89999999990687","","","","77","","","","key","16.660833333334367","768","361","","","","","","","","","","","","","","","","","","","",""
