"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","426","588217","0.0-20.0-0.0","null","","","","null","","","","key","16.664290909092365","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","427","588719","0.0-20.0-1.0","null","","","","null","","","","key","16.675482758617928","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","428","588946","0.0-20.0-2.0","220.0099999899976","","","","77","","","","key","16.666230769227976","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","429","590143","0.0-20.0-0.1","null","","","","null","","","","key","16.667521126760157","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","430","590645","0.0-20.0-1.1","null","","","","null","","","","key","16.664103448274545","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","431","591012","0.0-20.0-2.1","365.1100000133738","","","","90","","","","key","16.66771428571415","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","432","591671","0.0-20.0-0.2","null","","","","null","","","","key","16.66305128205269","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","433","592174","0.0-20.0-1.2","null","","","","null","","","","key","16.656827586205228","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","434","592746","0.0-20.0-2.2","569.6599999791943","","","","90","","","","key","16.669636363636307","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","435","593524","0.0-20.0-0.3","null","","","","null","","","","key","16.66230434782641","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","436","594026","0.0-20.0-1.3","null","","","","null","","","","key","16.653724137934503","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","437","594151","0.0-20.0-2.3","123.13500000163913","","","","77","","","","key","16.690999999991618","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","438","595007","0.0-20.0-0.4","null","","","","null","","","","key","16.66958823529364","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","439","595510","0.0-20.0-1.4","null","","","","null","","","","key","16.656620689651703","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","440","595647","0.0-20.0-2.4","135.12500002980232","","","","77","","","","key","16.669714285709365","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","441","596434","0.0-20.0-0.5","null","","","","null","","","","key","16.670652173912536","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","442","596936","0.0-20.0-1.5","null","","","","null","","","","key","16.668900000001305","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","443","597942","0.0-20.0-2.5","1003.885000012815","","","","77","","","","key","16.669322033898148","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","444","599193","0.0-20.0-0.6","null","","","","null","","","","key","16.66455405405282","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","445","599694","0.0-20.0-1.6","null","","","","null","","","","key","16.658551724137865","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","446","599897","0.0-20.0-2.6","199.93000000249594","","","","90","","","","key","16.644909090912815","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","447","601232","0.0-20.0-0.7","null","","","","null","","","","key","16.66808860759469","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","448","601732","0.0-20.0-1.7","null","","","","null","","","","key","16.66686206896677","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","449","601911","0.0-20.0-2.7","175.93999998643994","","","","77","","","","key","16.677199999999722","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","450","602663","0.0-20.0-0.8","null","","","","null","","","","key","16.668386363636024","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","451","603164","0.0-20.0-1.8","null","","","","null","","","","key","16.668931034481922","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","452","603413","0.0-20.0-2.8","247.05000000540167","","","","90","","","","key","16.66278571428432","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","453","604008","0.0-20.0-0.9","null","","","","null","","","","key","16.66594285714174","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","454","604509","0.0-20.0-1.9","null","","","","null","","","","key","16.667310344826046","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","455","604649","0.0-20.0-2.9","136.9249999988824","","","","90","","","","key","16.66042857143163","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","456","605892","0.0-20.0-0.10","null","","","","null","","","","key","16.668297297297663","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","457","606394","0.0-20.0-1.10","null","","","","null","","","","key","16.654448275863803","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","458","606540","0.0-20.0-2.10","143.42999999644235","","","","77","","","","key","16.698875000001863","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","459","607123","0.0-20.0-0.11","null","","","","null","","","","key","16.664441176471026","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","460","607625","0.0-20.0-1.11","null","","","","null","","","","key","16.655793103449657","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","461","607798","0.0-20.0-2.11","170.99499999312684","","","","77","","","","key","16.697777777767946","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","462","608761","0.0-20.0-0.12","null","","","","null","","","","key","16.661526315790404","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","463","609262","0.0-20.0-1.12","null","","","","null","","","","key","16.658172413791082","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","464","609425","0.0-20.0-2.12","160.730000003241","","","","77","","","","key","16.66488888888206","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","465","610288","0.0-20.0-0.13","null","","","","null","","","","key","16.662137254901396","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","466","610790","0.0-20.0-1.13","null","","","","null","","","","key","16.670344827588295","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","467","611101","0.0-20.0-2.13","308.06999997003004","","","","77","","","","key","16.67758823529242","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","468","611927","0.0-20.0-0.14","null","","","","null","","","","key","16.671714285714078","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","469","612428","0.0-20.0-1.14","null","","","","null","","","","key","16.672586206896714","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","470","612585","0.0-20.0-2.14","153.6799999885261","","","","90","","","","key","16.665374999996857","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","471","613726","0.0-20.0-0.15","null","","","","null","","","","key","16.66477941176409","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","472","614227","0.0-20.0-1.15","null","","","","null","","","","key","16.669103448275187","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","473","614818","0.0-20.0-2.15","587.7800000016578","","","","77","","","","key","16.673470588236608","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","474","615396","0.0-20.0-0.16","null","","","","null","","","","key","16.666352941175266","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","475","615898","0.0-20.0-1.16","null","","","","null","","","","key","16.66575862069068","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","476","616092","0.0-20.0-2.16","191.55499996850267","","","","77","","","","key","16.652363636361603","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","477","617583","0.0-20.0-0.17","null","","","","null","","","","key","16.66689772727312","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","478","618084","0.0-20.0-1.17","null","","","","null","","","","key","16.665103448277886","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","479","618427","0.0-20.0-2.17","339.5950000267476","","","","77","","","","key","16.67544999999809","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","480","618970","0.0-20.0-0.18","null","","","","null","","","","key","16.656781249999767","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","481","619473","0.0-20.0-1.18","null","","","","null","","","","key","16.676103448278496","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","482","619606","0.0-20.0-2.18","129.87500004237518","","","","77","","","","key","16.672285714286513","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","483","620524","0.0-20.0-0.19","null","","","","null","","","","key","16.66655555555459","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","484","621025","0.0-20.0-1.19","null","","","","null","","","","key","16.654827586206576","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","485","621296","0.0-20.0-2.19","267.920000012964","","","","90","","","","key","16.667599999997766","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","486","622396","0.0-20.0-0.20","null","","","","null","","","","key","16.665153846153633","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","487","622897","0.0-20.0-1.20","null","","","","null","","","","key","16.66489655172436","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","488","622988","0.0-20.0-2.20","88.37499999208376","","","","90","","","","key","16.72919999998994","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","489","623694","0.0-20.0-0.21","null","","","","null","","","","key","16.665097560974907","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","490","624196","0.0-20.0-1.21","null","","","","null","","","","key","16.672241379310183","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","491","625666","0.0-20.0-2.21","1467.7650000085123","","","","90","","","","key","16.666655172413247","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","492","626365","0.0-20.0-0.22","null","","","","null","","","","key","16.66604878048685","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","493","626866","0.0-20.0-1.22","null","","","","null","","","","key","16.66155172413986","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","494","627230","0.0-20.0-2.22","360.7499999925494","","","","77","","","","key","16.676190476193803","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","495","628256","0.0-20.0-0.23","null","","","","null","","","","key","16.664868852459506","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","496","628758","0.0-20.0-1.23","null","","","","null","","","","key","16.6672068965533","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","497","629100","0.0-20.0-2.23","339.22000002348796","","","","77","","","","key","16.681789473685633","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","498","630256","0.0-20.0-0.24","null","","","","null","","","","key","16.665811594202776","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","499","630758","0.0-20.0-1.24","null","","","","null","","","","key","16.6601379310375","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","500","630975","0.0-20.0-2.24","214.57999997073784","","","","90","","","","key","16.671000000002095","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","501","631834","0.0-20.0-0.25","null","","","","null","","","","key","16.668060000000988","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","502","632336","0.0-20.0-1.25","null","","","","null","","","","key","16.66683333333349","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","503","632588","0.0-20.0-2.25","248.23500000638887","","","","90","","","","key","16.667785714288975","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","504","633373","0.0-20.0-0.26","null","","","","null","","","","key","16.665695652173348","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","505","633875","0.0-20.0-1.26","null","","","","null","","","","key","16.666000000000448","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","506","634220","0.0-20.0-2.26","342.6350000081584","","","","77","","","","key","16.676149999996415","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","507","634798","0.0-20.0-0.27","null","","","","null","","","","key","16.673666666664015","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","508","635299","0.0-20.0-1.27","null","","","","null","","","","key","16.67451724137886","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","509","635566","0.0-20.0-2.27","264.6549999481067","","","","77","","","","key","16.671933333335133","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","510","636331","0.0-20.0-0.28","null","","","","null","","","","key","16.665600000001078","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","511","636835","0.0-20.0-1.28","null","","","","null","","","","key","16.67113333333594","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","512","637094","0.0-20.0-2.28","256.7900000140071","","","","90","","","","key","16.695428571430966","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","513","638187","0.0-20.0-0.29","null","","","","null","","","","key","16.669646153846184","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","514","638689","0.0-20.0-1.29","null","","","","null","","","","key","16.663379310345245","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","515","639142","0.0-20.0-2.29","450.5699999863282","","","","77","","","","key","16.666923076926302","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","516","639801","0.0-20.0-0.30","null","","","","null","","","","key","16.67023684210634","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","517","640303","0.0-20.0-1.30","null","","","","null","","","","key","16.666500000003726","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","518","640602","0.0-20.0-2.30","295.24500004481524","","","","90","","","","key","16.65270588235409","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","519","641432","0.0-20.0-0.31","null","","","","null","","","","key","16.66741666666591","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","520","641934","0.0-20.0-1.31","null","","","","null","","","","key","16.669275862068453","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","521","642101","0.0-20.0-2.31","163.9650000142865","","","","90","","","","key","16.664099999994505","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","522","643488","0.0-20.0-0.32","null","","","","null","","","","key","16.66440243902474","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","523","643991","0.0-20.0-1.32","null","","","","null","","","","key","16.67279310344622","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","524","644383","0.0-20.0-2.32","389.4549999968149","","","","90","","","","key","16.675090909088876","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","525","645069","0.0-20.0-0.33","null","","","","null","","","","key","16.6717317073163","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","526","645571","0.0-20.0-1.33","null","","","","null","","","","key","16.67496551724215","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","527","645790","0.0-20.0-2.33","214.51499999966472","","","","90","","","","key","16.686416666663717","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","528","647272","0.0-20.0-0.34","null","","","","null","","","","key","16.665704545453824","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","529","647774","0.0-20.0-1.34","null","","","","null","","","","key","16.655965517238908","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","530","648320","0.0-20.0-2.34","543.8799999537878","","","","77","","","","key","16.670218750001368","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","531","648846","0.0-20.0-0.35","null","","","","null","","","","key","16.65826666666738","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","532","649347","0.0-20.0-1.35","null","","","","null","","","","key","16.677655172413857","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","533","649541","0.0-20.0-2.35","191.23499997658655","","","","77","","","","key","16.679454545458693","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","534","650838","0.0-20.0-0.36","null","","","","null","","","","key","16.66766233766125","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","535","651341","0.0-20.0-1.36","null","","","","null","","","","key","16.666103448277212","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","536","651581","0.0-20.0-2.36","236.52999999467283","","","","77","","","","key","16.686615384613667","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","537","652996","0.0-20.0-0.37","null","","","","null","","","","key","16.665464285714","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","538","653497","0.0-20.0-1.37","null","","","","null","","","","key","16.667689655172833","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","539","653703","0.0-20.0-2.37","203.60499998787418","","","","77","","","","key","16.67583333334187","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","540","654596","0.0-20.0-0.38","null","","","","null","","","","key","16.6625576923073","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","541","655098","0.0-20.0-1.38","null","","","","null","","","","key","16.665103448277886","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","542","655387","0.0-20.0-2.38","286.2699999823235","","","","90","","","","key","16.67652941176065","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","543","656441","0.0-20.0-0.39","null","","","","null","","","","key","16.665870967741697","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","544","656943","0.0-20.0-1.39","null","","","","null","","","","key","16.664862068964105","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","545","657498","0.0-20.0-2.39","552.4750000331551","","","","77","","","","key","16.669624999998632","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","546","658972","0.0-20.0-0.40","null","","","","null","","","","key","16.669579545453995","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","547","659474","0.0-20.0-1.40","null","","","","null","","","","key","16.65917241379442","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","548","659844","0.0-20.0-2.40","366.01499997777864","","","","90","","","","key","16.674333333331603","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","549","661296","0.0-20.0-0.41","null","","","","null","","","","key","16.666488372092676","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","550","661798","0.0-20.0-1.41","null","","","","null","","","","key","16.66182758620587","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","551","662148","0.0-20.0-2.41","347.3750000121072","","","","77","","","","key","16.679100000002656","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","552","663004","0.0-20.0-0.42","null","","","","null","","","","key","16.66447058823599","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","553","663506","0.0-20.0-1.42","null","","","","null","","","","key","16.653103448273935","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","554","663913","0.0-20.0-2.42","404.29500001482666","","","","90","","","","key","16.671391304349527","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","555","665268","0.0-20.0-0.43","null","","","","null","","","","key","16.66817283950729","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","556","665771","0.0-20.0-1.43","null","","","","null","","","","key","16.665896551723687","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","557","666232","0.0-20.0-2.43","457.5300000142306","","","","90","","","","key","16.667961538464834","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","558","667368","0.0-20.0-0.44","null","","","","null","","","","key","16.666852941176757","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","559","667871","0.0-20.0-1.44","null","","","","null","","","","key","16.668689655172155","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","560","668042","0.0-20.0-2.44","169.10499997902662","","","","90","","","","key","16.65677777777374","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","561","668963","0.0-20.0-0.45","null","","","","null","","","","key","16.664999999998447","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","562","669465","0.0-20.0-1.45","null","","","","null","","","","key","16.670655172414563","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","563","669744","0.0-20.0-2.45","276.46000002278015","","","","77","","","","key","16.67949999999837","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","564","670641","0.0-20.0-0.46","null","","","","null","","","","key","16.66154716981197","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","565","671142","0.0-20.0-1.46","null","","","","null","","","","key","16.661448275859083","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","566","671494","0.0-20.0-2.46","349.53499998664483","","","","90","","","","key","16.669349999999394","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","567","672950","0.0-20.0-0.47","null","","","","null","","","","key","16.665793103448266","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","568","673454","0.0-20.0-1.47","null","","","","null","","","","key","16.675172413791657","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","569","673775","0.0-20.0-2.47","319.08499996643513","","","","90","","","","key","16.66394444443803","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","570","674558","0.0-20.0-0.48","null","","","","null","","","","key","16.667673913043235","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","571","675060","0.0-20.0-1.48","null","","","","null","","","","key","16.66248275862268","960","484.5","","","","","","","","","","","","","135","1","4","true","","","",""
"psychophysics","572","675647","0.0-20.0-2.48","585.1099999854341","","","","77","","","","key","16.666794117646266","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","573","676289","0.0-20.0-0.49","null","","","","null","","","","key","16.66913157894803","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","574","676791","0.0-20.0-1.49","null","","","","null","","","","key","16.668413793102133","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","575","677005","0.0-20.0-2.49","212.1649999753572","","","","77","","","","key","16.64541666666628","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","576","678191","0.0-20.0-0.50","null","","","","null","","","","key","16.668257142856184","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","577","678692","0.0-20.0-1.50","null","","","","null","","","","key","16.672103448273166","960","484.5","","","","","","","","","","","","","135","1","5","true","","","",""
"psychophysics","578","679022","0.0-20.0-2.50","328.2900000340305","","","","77","","","","key","16.66331578947383","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","579","680191","0.0-20.0-0.51","null","","","","null","","","","key","16.66792753623272","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","580","680693","0.0-20.0-1.51","null","","","","null","","","","key","16.665413793104154","960","484.5","","","","","","","","","","","","","135","-1","0","true","","","",""
"psychophysics","581","680966","0.0-20.0-2.51","269.93499998934567","","","","90","","","","key","16.66862499999843","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","582","681687","0.0-20.0-0.52","null","","","","null","","","","key","16.65688095238182","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","583","682190","0.0-20.0-1.52","null","","","","null","","","","key","16.66700000000379","960","484.5","","","","","","","","","","","","","135","1","0","true","","","",""
"psychophysics","584","682646","0.0-20.0-2.52","453.6549999611452","","","","90","","","","key","16.665846153843002","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","585","684070","0.0-20.0-0.53","null","","","","null","","","","key","16.66378823529436","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","586","684571","0.0-20.0-1.53","null","","","","null","","","","key","16.670586206894047","960","484.5","","","","","","","","","","","","","135","-1","5","true","","","",""
"psychophysics","587","685481","0.0-20.0-2.53","907.4599999585189","","","","77","","","","key","16.66569811320767","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","588","686045","0.0-20.0-0.54","null","","","","null","","","","key","16.67612121211873","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","589","686546","0.0-20.0-1.54","null","","","","null","","","","key","16.667620689656328","960","484.5","","","","","","","","","","","","","135","-1","3","true","","","",""
"psychophysics","590","686807","0.0-20.0-2.54","258.7700000149198","","","","90","","","","key","16.664866666666544","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","591","687670","0.0-20.0-0.55","null","","","","null","","","","key","16.66531372548985","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","592","688172","0.0-20.0-1.55","null","","","","null","","","","key","16.66706896551628","960","484.5","","","","","","","","","","","","","135","-1","6","true","","","",""
"psychophysics","593","688386","0.0-20.0-2.55","211.33000002009794","","","","77","","","","key","16.67616666666193","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","594","689781","0.0-20.0-0.56","null","","","","null","","","","key","16.66350000000008","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","595","690282","0.0-20.0-1.56","null","","","","null","","","","key","16.672299999999815","960","484.5","","","","","","","","","","","","","135","1","2","true","","","",""
"psychophysics","596","690594","0.0-20.0-2.56","306.9799999939278","","","","90","","","","key","16.66558823529083","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","597","691430","0.0-20.0-0.57","null","","","","null","","","","key","16.665244897958175","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","598","691931","0.0-20.0-1.57","null","","","","null","","","","key","16.674586206895363","960","484.5","","","","","","","","","","","","","135","-1","2","true","","","",""
"psychophysics","599","692238","0.0-20.0-2.57","304.34999999124557","","","","90","","","","key","16.676444444443202","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","600","693594","0.0-20.0-0.58","null","","","","null","","","","key","16.6653250000003","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","601","694095","0.0-20.0-1.58","null","","","","null","","","","key","16.665275862071148","960","484.5","","","","","","","","","","","","","135","1","3","true","","","",""
"psychophysics","602","694552","0.0-20.0-2.58","453.55999999446794","","","","90","","","","key","16.66629629629595","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","603","695427","0.0-20.0-0.59","null","","","","null","","","","key","16.662117647057325","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","604","695928","0.0-20.0-1.59","null","","","","null","","","","key","16.66024137931025","960","484.5","","","","","","","","","","","","","135","1","6","true","","","",""
"psychophysics","605","696227","0.0-20.0-2.59","296.36000003665686","","","","77","","","","key","16.678999999996876","960","484.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","606","697692","0.0-21.0","1464.4250000128523","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","607","700769","0.0-22.0-0.0","null","","","","null","","","","key","16.66742187499949","960","484.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","608","701272","0.0-22.0-1.0","null","","","","null","","","","key","16.66024137931025","960","484.5","","","","","","","","","","","","","135","-1","4","true","","","",""
"psychophysics","609","701946","0.0-22.0-2.0","671.1650000070222","","","","77","","","","key","16.664820512822377","960","484.5","","","","","","","","","","","","","","","","","","","",""
