"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","387","826871","0.0-18.0-1.47","null","","","","null","","","","key","16.66548275862066","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","388","827717","0.0-18.0-2.47","842.960000038147","","","","90","","","","key","16.66514285714413","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","389","828446","0.0-18.0-0.48","null","","","","null","","","","key","16.665906976743297","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","390","828951","0.0-18.0-1.48","null","","","","null","","","","key","16.66546666666788","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","391","829071","0.0-18.0-2.48","117.65999998897314","","","","90","","","","key","16.66940000001341","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","392","830532","0.0-18.0-0.49","null","","","","null","","","","key","16.66488636363647","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","393","831035","0.0-18.0-1.49","null","","","","null","","","","key","16.665103448277886","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","394","831800","0.0-18.0-2.49","762.6600000075996","","","","77","","","","key","16.665431818181375","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","395","833092","0.0-18.0-0.50","null","","","","null","","","","key","16.665402597403034","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","396","833601","0.0-18.0-1.50","null","","","","null","","","","key","16.664733333330755","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","397","834521","0.0-18.0-2.50","917.0800000429153","","","","90","","","","key","16.66537037037132","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","398","835299","0.0-18.0-0.51","null","","","","null","","","","key","16.664673913044997","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","399","835802","0.0-18.0-1.51","null","","","","null","","","","key","16.664965517240866","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","400","837132","0.0-18.0-2.51","1325.269999972079","","","","77","","","","key","16.664797468354063","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","401","838482","0.0-18.0-0.52","null","","","","null","","","","key","16.665575000000537","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","402","838989","0.0-18.0-1.52","null","","","","null","","","","key","16.664448275861073","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","403","839766","0.0-18.0-2.52","774.4100000127219","","","","90","","","","key","16.66456521739272","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","404","840782","0.0-18.0-0.53","null","","","","null","","","","key","16.66555000000129","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","405","841285","0.0-18.0-1.53","null","","","","null","","","","key","16.663862068968793","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","406","841937","0.0-18.0-2.53","649.6700000134297","","","","90","","","","key","16.664578947367293","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","407","843432","0.0-18.0-0.54","null","","","","null","","","","key","17.048839080459224","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","408","843938","0.0-18.0-1.54","null","","","","null","","","","key","16.665379310343898","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","409","844615","0.0-18.0-2.54","674.9299999792129","","","","77","","","","key","16.6651025641029","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","410","845166","0.0-18.0-0.55","null","","","","null","","","","key","17.186187499999505","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","411","845671","0.0-18.0-1.55","null","","","","null","","","","key","16.672241379310183","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","412","845985","0.0-18.0-2.55","303.2149999635294","","","","77","","","","key","16.6648333333368","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","413","846931","0.0-18.0-0.56","null","","","","null","","","","key","16.664910714285465","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","414","847435","0.0-18.0-1.56","null","","","","null","","","","key","16.66437931034457","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","415","847614","0.0-18.0-2.56","177.094999991823","","","","77","","","","key","16.66199999999824","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","416","848322","0.0-18.0-0.57","null","","","","null","","","","key","16.66514285714255","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","417","848832","0.0-18.0-1.57","null","","","","null","","","","key","17.23910344827615","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","418","850981","0.0-18.0-2.57","2145.474999968428","","","","77","","","","key","16.665354330708663","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","419","852170","0.0-18.0-0.58","null","","","","null","","","","key","16.66550704225419","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","420","852681","0.0-18.0-1.58","null","","","","null","","","","key","16.66369999999879","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","421","853247","0.0-18.0-2.58","562.7000000094995","","","","77","","","","key","16.66503124999872","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","422","853901","0.0-18.0-0.59","null","","","","null","","","","key","16.665512820511747","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","423","854403","0.0-18.0-1.59","null","","","","null","","","","key","18.58799999999778","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","424","855098","0.0-18.0-2.59","691.7499999981374","","","","77","","","","key","16.664874999999302","683","328.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","425","892442","0.0-19.0","37341.980000026524","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","426","895952","0.0-20.0-0.0","null","","","","null","","","","key","16.667363636363667","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","427","896460","0.0-20.0-1.0","null","","","","null","","","","key","16.66543333333296","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","428","898276","0.0-20.0-2.0","1811.5600000019185","","","","77","","","","key","16.66497196261684","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","429","898918","0.0-20.0-0.1","null","","","","null","","","","key","16.65844736841973","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","430","899429","0.0-20.0-1.1","null","","","","null","","","","key","16.664500000001862","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","431","900918","0.0-20.0-2.1","1486.4199999719858","","","","77","","","","key","16.665988636364503","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","432","901512","0.0-20.0-0.2","null","","","","null","","","","key","16.665114285713727","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","433","902042","0.0-20.0-1.2","null","","","","null","","","","key","17.239379310342162","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","434","902720","0.0-20.0-2.2","671.6049999813549","","","","90","","","","key","16.665499999999884","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","435","903916","0.0-20.0-0.3","null","","","","null","","","","key","16.665450704226625","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","436","904427","0.0-20.0-1.3","null","","","","null","","","","key","16.665833333332557","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","437","905128","0.0-20.0-2.3","697.6750000030734","","","","77","","","","key","16.664875000002212","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","438","906370","0.0-20.0-0.4","null","","","","null","","","","key","16.66544594594617","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","439","906883","0.0-20.0-1.4","null","","","","null","","","","key","16.78776666666381","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","440","907244","0.0-20.0-2.4","357.68499999539927","","","","77","","","","key","18.499388888885733","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","441","908718","0.0-20.0-0.5","null","","","","null","","","","key","16.665181818181406","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","442","909246","0.0-20.0-1.5","null","","","","null","","","","key","17.21996666666431","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","443","909297","0.0-20.0-2.5","48.16000000573695","","","","77","","","","key","16.67199999996228","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","444","910146","0.0-20.0-0.6","null","","","","null","","","","key","16.665560000000987","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","445","910650","0.0-20.0-1.6","null","","","","null","","","","key","16.665241379310892","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","446","912148","0.0-20.0-2.6","1495.3549999627285","","","","77","","","","key","16.66520224719078","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","447","912861","0.0-20.0-0.7","null","","","","null","","","","key","16.665357142858696","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","448","913365","0.0-20.0-1.7","null","","","","null","","","","key","16.571965517239356","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","449","913527","0.0-20.0-2.7","158.60999998403713","","","","77","","","","key","16.66562500000873","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","450","914511","0.0-20.0-0.8","null","","","","null","","","","key","16.664474576269672","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","451","915015","0.0-20.0-1.8","null","","","","null","","","","key","16.664034482758044","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","452","915027","0.0-20.0-2.8","9.135000000242144","","","","77","","","","key","NaN","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","453","916361","0.0-20.0-0.9","null","","","","null","","","","key","16.665224999999918","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","454","916866","0.0-20.0-1.9","null","","","","null","","","","key","16.663896551721024","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","455","917811","0.0-20.0-2.9","942.8400000324473","","","","90","","","","key","16.59785714285681","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","456","919099","0.0-20.0-0.10","null","","","","null","","","","key","16.66461842105185","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","457","919602","0.0-20.0-1.10","null","","","","null","","","","key","16.664172413791047","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","458","921076","0.0-20.0-2.10","1463.709999981802","","","","90","","","","key","16.66526436781639","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","459","922233","0.0-20.0-0.11","null","","","","null","","","","key","16.66650724637599","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","460","922736","0.0-20.0-1.11","null","","","","null","","","","key","19.33123999999836","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","461","923243","0.0-20.0-2.11","493.43500001123175","","","","90","","","","key","16.665275862071148","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","462","923814","0.0-20.0-0.12","null","","","","null","","","","key","16.66517647058936","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","463","924317","0.0-20.0-1.12","null","","","","null","","","","key","16.6647241379311","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","464","924675","0.0-20.0-2.12","345.3950000111945","","","","90","","","","key","16.664650000003167","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","465","926077","0.0-20.0-0.13","null","","","","null","","","","key","16.650261904761596","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","466","926580","0.0-20.0-1.13","null","","","","null","","","","key","16.665931034483947","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","467","926993","0.0-20.0-2.13","410.44499998679385","","","","90","","","","key","19.165299999999114","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","468","927709","0.0-20.0-0.14","null","","","","null","","","","key","16.665697674418606","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","469","928214","0.0-20.0-1.14","null","","","","null","","","","key","16.66424137930755","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","470","928572","0.0-20.0-2.14","351.7250000149943","","","","90","","","","key","16.664649999997344","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","471","929925","0.0-20.0-0.15","null","","","","null","","","","key","16.665197530863406","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","472","930429","0.0-20.0-1.15","null","","","","null","","","","key","16.664551724137834","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","473","931692","0.0-20.0-2.15","1259.8550000111572","","","","90","","","","key","16.665175675675652","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","474","932693","0.0-20.0-0.16","null","","","","null","","","","key","16.66559999999978","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","475","933196","0.0-20.0-1.16","null","","","","null","","","","key","18.5892307692288","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","476","933791","0.0-20.0-2.16","586.0800000373274","","","","90","","","","key","16.665264705884244","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","477","934434","0.0-20.0-0.17","null","","","","null","","","","key","16.66428947368465","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","478","934943","0.0-20.0-1.17","null","","","","null","","","","key","16.661933333333582","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","479","935677","0.0-20.0-2.17","731.9499999866821","","","","90","","","","key","16.665674418603547","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","480","936259","0.0-20.0-0.18","null","","","","null","","","","key","16.665529411762048","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","481","936764","0.0-20.0-1.18","null","","","","null","","","","key","16.66227586206916","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","482","937641","0.0-20.0-2.18","873.8199999788776","","","","77","","","","key","16.66498039215666","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","483","939117","0.0-20.0-0.19","null","","","","null","","","","key","16.66551136363573","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","484","939627","0.0-20.0-1.19","null","","","","null","","","","key","16.66490000000146","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","485","939892","0.0-20.0-2.19","262.63000001199543","","","","77","","","","key","16.667799999999502","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","486","941191","0.0-20.0-0.20","null","","","","null","","","","key","16.66564935064941","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","487","941695","0.0-20.0-1.20","null","","","","null","","","","key","16.665827586207186","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","488","942524","0.0-20.0-2.20","826.9799999543466","","","","90","","","","key","16.66493750000033","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","489","943791","0.0-20.0-0.21","null","","","","null","","","","key","16.665684210525605","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","490","944295","0.0-20.0-1.21","null","","","","null","","","","key","16.665827586207186","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","491","944892","0.0-20.0-2.21","594.8099999804981","","","","90","","","","key","16.66668571428662","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","492","945424","0.0-20.0-0.22","null","","","","null","","","","key","16.665677419352917","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","493","945927","0.0-20.0-1.22","null","","","","null","","","","key","16.664206896551306","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","494","946380","0.0-20.0-2.22","449.72000003326684","","","","90","","","","key","16.66357692307345","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","495","947132","0.0-20.0-0.23","null","","","","null","","","","key","18.33125","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","496","947641","0.0-20.0-1.23","null","","","","null","","","","key","16.663900000000528","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","497","948741","0.0-20.0-2.23","1095.9900000016205","","","","77","","","","key","16.665624999999636","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","498","949780","0.0-20.0-0.24","null","","","","null","","","","key","16.666064516128596","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","499","950283","0.0-20.0-1.24","null","","","","null","","","","key","16.665068965517627","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","500","950524","0.0-20.0-2.24","230.24499998427927","","","","77","","","","key","16.66315384615714","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","501","951774","0.0-20.0-0.25","null","","","","null","","","","key","17.604366197181918","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","502","952277","0.0-20.0-1.25","null","","","","null","","","","key","16.665862068967446","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","503","953178","0.0-20.0-2.25","898.1149999890476","","","","77","","","","key","16.665301886793525","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","504","954414","0.0-20.0-0.26","null","","","","null","","","","key","16.665082191782112","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","505","954923","0.0-20.0-1.26","null","","","","null","","","","key","16.664500000001862","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","506","954956","0.0-20.0-2.26","28.089999977964908","","","","77","","","","key","NaN","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","507","956194","0.0-20.0-0.27","null","","","","null","","","","key","16.893835616438356","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","508","956698","0.0-20.0-1.27","null","","","","null","","","","key","16.664793103451615","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","509","959412","0.0-20.0-2.27","2704.1800000006333","","","","77","","","","key","16.665197530864123","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","510","960772","0.0-20.0-0.28","null","","","","null","","","","key","16.665654320987","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","511","961278","0.0-20.0-1.28","null","","","","null","","","","key","17.260428571424978","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","512","961471","0.0-20.0-2.28","190.04999997559935","","","","77","","","","key","16.664500000001862","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","513","962920","0.0-20.0-0.29","null","","","","null","","","","key","16.664093023255404","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","514","963426","0.0-20.0-1.29","null","","","","null","","","","key","17.240413793101744","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","515","963659","0.0-20.0-2.29","230.06500001065433","","","","77","","","","key","16.665384615386408","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","516","964506","0.0-20.0-0.30","null","","","","null","","","","key","16.665100000000095","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","517","965010","0.0-20.0-1.30","null","","","","null","","","","key","16.665103448277886","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","518","966006","0.0-20.0-2.30","993.0949999834411","","","","77","","","","key","16.665568965517288","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","519","966827","0.0-20.0-0.31","null","","","","null","","","","key","16.660653061223957","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","520","967357","0.0-20.0-1.31","null","","","","null","","","","key","17.219899999998354","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","521","968264","0.0-20.0-2.31","904.2150000459515","","","","77","","","","key","16.665415094339483","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","522","969022","0.0-20.0-0.32","null","","","","null","","","","key","16.665244444444156","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","523","969525","0.0-20.0-1.32","null","","","","null","","","","key","16.66493103448462","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","524","970893","0.0-20.0-2.32","1364.1350000398234","","","","77","","","","key","16.6656666666666","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","525","971979","0.0-20.0-0.33","null","","","","null","","","","key","16.66546874999949","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","526","972481","0.0-20.0-1.33","null","","","","null","","","","key","18.58796153846197","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","527","973506","0.0-20.0-2.33","1012.3749999911524","","","","90","","","","key","16.66478333333313","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","528","974755","0.0-20.0-0.34","null","","","","null","","","","key","16.64990666666689","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","529","975259","0.0-20.0-1.34","null","","","","null","","","","key","16.664551724137834","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","530","975263","0.0-20.0-2.34","1.0299999848939478","","","","77","","","","key","NaN","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","531","976269","0.0-20.0-0.35","null","","","","null","","","","key","16.66479661016946","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","532","976774","0.0-20.0-1.35","null","","","","null","","","","key","16.664399999997112","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","533","976878","0.0-20.0-2.35","101.74499999266118","","","","77","","","","key","16.665250000020023","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","534","978022","0.0-20.0-0.36","null","","","","null","","","","key","16.665057971014008","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","535","978526","0.0-20.0-1.36","null","","","","null","","","","key","16.66572413793444","683","328.5","","","","","","","","","","","","","140","-1","6","true","","","",""
"psychophysics","536","978889","0.0-20.0-2.36","279.6249999664724","","","","77","","","","key","18.516055555554985","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","537","979997","0.0-20.0-0.37","null","","","","null","","","","key","16.66543939393931","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","538","980506","0.0-20.0-1.37","null","","","","null","","","","key","16.66546666666788","683","328.5","","","","","","","","","","","","","140","-1","3","true","","","",""
"psychophysics","539","983141","0.0-20.0-2.37","2630.2700000233017","","","","77","","","","key","16.66500636942649","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","540","984272","0.0-20.0-0.38","null","","","","null","","","","key","16.91772727272826","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","541","984777","0.0-20.0-1.38","null","","","","null","","","","key","16.66475862069136","683","328.5","","","","","","","","","","","","","140","-1","2","true","","","",""
"psychophysics","542","984939","0.0-20.0-2.38","110.64000002807006","","","","77","","","","key","16.66249999999127","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","543","986235","0.0-20.0-0.39","null","","","","null","","","","key","16.665246753247345","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","544","986770","0.0-20.0-1.39","null","","","","null","","","","key","17.776266666664743","683","328.5","","","","","","","","","","","","","140","-1","0","true","","","",""
"psychophysics","545","986987","0.0-20.0-2.39","213.53999996790662","","","","77","","","","key","16.66545454544989","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","546","987546","0.0-20.0-0.40","null","","","","null","","","","key","16.662393939395603","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","547","988075","0.0-20.0-1.40","null","","","","null","","","","key","16.665806451613353","683","328.5","","","","","","","","","","","","","140","1","2","true","","","",""
"psychophysics","548","988479","0.0-20.0-2.40","400.809999962803","","","","77","","","","key","17.458571428571652","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","549","989695","0.0-20.0-0.41","null","","","","null","","","","key","16.665506849315797","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","550","990206","0.0-20.0-1.41","null","","","","null","","","","key","16.661733333331842","683","328.5","","","","","","","","","","","","","140","-1","4","true","","","",""
"psychophysics","551","990845","0.0-20.0-2.41","636.3949999795295","","","","77","","","","key","16.665837837839373","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","552","991540","0.0-20.0-0.42","null","","","","null","","","","key","16.664878048780714","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","553","992044","0.0-20.0-1.42","null","","","","null","","","","key","16.66424137930755","683","328.5","","","","","","","","","","","","","140","1","4","true","","","",""
"psychophysics","554","992477","0.0-20.0-2.42","419.240000017453","","","","77","","","","key","17.387000000003077","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","555","993225","0.0-20.0-0.43","null","","","","null","","","","key","16.665622222221767","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","556","993729","0.0-20.0-1.43","null","","","","null","","","","key","16.66389655172504","683","328.5","","","","","","","","","","","","","140","1","5","true","","","",""
"psychophysics","557","994095","0.0-20.0-2.43","351.9549999618903","","","","77","","","","key","16.66480952381001","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","558","994746","0.0-20.0-0.44","null","","","","null","","","","key","16.664763157896232","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","559","995254","0.0-20.0-1.44","null","","","","null","","","","key","16.664099999998385","683","328.5","","","","","","","","","","","","","140","-1","5","true","","","",""
"psychophysics","560","996196","0.0-20.0-2.44","938.8800000306219","","","","77","","","","key","16.665563636364162","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","561","997288","0.0-20.0-0.45","null","","","","null","","","","key","16.92523437499949","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","562","997791","0.0-20.0-1.45","null","","","","null","","","","key","16.665862068967446","683","328.5","","","","","","","","","","","","","140","1","6","true","","","",""
"psychophysics","563","998007","0.0-20.0-2.45","211.59999998053536","","","","77","","","","key","16.661083333330073","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","564","999123","0.0-20.0-0.46","null","","","","null","","","","key","16.66503030303019","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","565","999627","0.0-20.0-1.46","null","","","","null","","","","key","16.665724137930425","683","328.5","","","","","","","","","","","","","140","1","0","true","","","",""
"psychophysics","566","1013469","0.0-20.0-2.46","13839.240000001155","","","","77","","","","key","16.665470446320786","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","567","1014668","0.0-20.0-0.47","null","","","","null","","","","key","16.664458333333542","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","568","1015176","0.0-20.0-1.47","null","","","","null","","","","key","17.259357142860868","683","328.5","","","","","","","","","","","","","140","1","3","true","","","",""
"psychophysics","569","1016026","0.0-20.0-2.47","848.2749999966472","","","","77","","","","key","16.66492000000086","683","328.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","570","1016919","0.0-20.0-0.48","null","","","","null","","","","key","16.665301886793525","683","328.5","","","","","","","","","","","","","","","","","","","",""
