"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","403","495042","0.0-18.0-2.52","208.09000000008382","","","","90","","","","key","16.737545454541262","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","404","496047","0.0-18.0-0.53","null","","","","null","","","","key","16.733101694915696","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","405","496552","0.0-18.0-1.53","null","","","","null","","","","key","16.734600000000015","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","406","497161","0.0-18.0-2.53","604.2600000001257","","","","90","","","","key","16.733885714285343","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","407","498169","0.0-18.0-0.54","null","","","","null","","","","key","17.0212068965514","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","408","498674","0.0-18.0-1.54","null","","","","null","","","","key","16.73458620689705","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","409","500363","0.0-18.0-2.54","1684.499999999418","","","","77","","","","key","16.73435999999987","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","410","501370","0.0-18.0-0.55","null","","","","null","","","","key","16.73240677966101","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","411","501883","0.0-18.0-1.55","null","","","","null","","","","key","16.73179999999896","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","412","502624","0.0-18.0-2.55","737.530000000319","","","","77","","","","key","16.732976744185624","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","413","503630","0.0-18.0-0.56","null","","","","null","","","","key","16.731700000000032","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","414","504139","0.0-18.0-1.56","null","","","","null","","","","key","16.734379310343527","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","415","504539","0.0-18.0-2.56","396.5950000001467","","","","77","","","","key","16.732434782607015","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","416","505552","0.0-18.0-0.57","null","","","","null","","","","key","16.73245762711809","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","417","506058","0.0-18.0-1.57","null","","","","null","","","","key","16.733233333334404","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","418","506276","0.0-18.0-2.57","215.2450000003446","","","","90","","","","key","16.73141666666682","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","419","507281","0.0-18.0-0.58","null","","","","null","","","","key","16.73496610169512","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","420","507794","0.0-18.0-1.58","null","","","","null","","","","key","17.331607142858307","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","421","508040","0.0-18.0-2.58","237.60000000038417","","","","90","","","","key","16.734142857142224","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","422","509044","0.0-18.0-0.59","null","","","","null","","","","key","16.733932203390257","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","423","509551","0.0-18.0-1.59","null","","","","null","","","","key","16.732448275863387","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","424","510134","0.0-18.0-2.59","574.945000000298","","","","77","","","","key","16.736205882351737","683","312.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","425","519054","0.0-19.0","8916.534999999334","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","426","522060","0.0-20.0-0.0","null","","","","null","","","","key","16.863067796609712","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","427","522566","0.0-20.0-1.0","null","","","","null","","","","key","16.7321379310331","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","428","522879","0.0-20.0-2.0","308.9950000003446","","","","77","","","","key","16.734166666664855","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","429","523881","0.0-20.0-0.1","null","","","","null","","","","key","16.73418644067863","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","430","524384","0.0-20.0-1.1","null","","","","null","","","","key","16.73048275862098","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","431","524537","0.0-20.0-2.1","150.1699999999255","","","","77","","","","key","16.73887499999546","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","432","525548","0.0-20.0-0.2","null","","","","null","","","","key","16.7339999999997","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","433","526054","0.0-20.0-1.2","null","","","","null","","","","key","16.732666666666045","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","434","526238","0.0-20.0-2.2","179.84500000067055","","","","77","","","","key","16.745399999991058","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","435","527252","0.0-20.0-0.3","null","","","","null","","","","key","16.73298305084621","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","436","527757","0.0-20.0-1.3","null","","","","null","","","","key","16.73665517241421","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","437","527952","0.0-20.0-2.3","186.63000000012107","","","","77","","","","key","16.727090909092855","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","438","528964","0.0-20.0-0.4","null","","","","null","","","","key","16.733116666666078","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","439","529470","0.0-20.0-1.4","null","","","","null","","","","key","16.737241379310504","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","440","529761","0.0-20.0-2.4","287.7449999996461","","","","90","","","","key","16.72981250000157","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","441","530770","0.0-20.0-0.5","null","","","","null","","","","key","16.731847457627183","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","442","531287","0.0-20.0-1.5","null","","","","null","","","","key","16.7380666666703","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","443","531387","0.0-20.0-2.5","90.95499999960884","","","","77","","","","key","16.72839999999851","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","444","532390","0.0-20.0-0.6","null","","","","null","","","","key","16.73288135593402","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","445","532894","0.0-20.0-1.6","null","","","","null","","","","key","16.733862068965742","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","446","533000","0.0-20.0-2.6","94.36499999999069","","","","77","","","","key","16.750666666659527","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","447","534011","0.0-20.0-0.7","null","","","","null","","","","key","16.732491525422812","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","448","534518","0.0-20.0-1.7","null","","","","null","","","","key","16.732689655173154","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","449","534741","0.0-20.0-2.7","214.17000000015832","","","","77","","","","key","16.73207692307635","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","450","535756","0.0-20.0-0.8","null","","","","null","","","","key","16.734898305083703","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","451","536261","0.0-20.0-1.8","null","","","","null","","","","key","16.735899999997734","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","452","536340","0.0-20.0-2.8","74.53499999979977","","","","77","","","","key","16.73199999999876","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","453","537345","0.0-20.0-0.9","null","","","","null","","","","key","16.734372881355586","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","454","537865","0.0-20.0-1.9","null","","","","null","","","","key","16.73143333333622","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","455","538223","0.0-20.0-2.9","349.76499999989755","","","","77","","","","key","16.73300000000191","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","456","539234","0.0-20.0-0.10","null","","","","null","","","","key","16.734288135592795","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","457","539738","0.0-20.0-1.10","null","","","","null","","","","key","16.733862068965742","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","458","539999","0.0-20.0-2.10","252.3049999999348","","","","77","","","","key","16.73279999999795","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","459","541009","0.0-20.0-0.11","null","","","","null","","","","key","16.733440677964886","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","460","541515","0.0-20.0-1.11","null","","","","null","","","","key","16.735133333333458","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","461","542025","0.0-20.0-2.11","505.63499999954365","","","","77","","","","key","16.734137931035768","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","462","543036","0.0-20.0-0.12","null","","","","null","","","","key","16.73242372881337","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","463","543553","0.0-20.0-1.12","null","","","","null","","","","key","16.73519999999941","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","464","543857","0.0-20.0-2.12","296.4700000002049","","","","77","","","","key","16.733055555559176","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","465","544862","0.0-20.0-0.13","null","","","","null","","","","key","16.735084745762634","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","466","545375","0.0-20.0-1.13","null","","","","null","","","","key","16.732241379309862","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","467","545458","0.0-20.0-2.13","73.05999999970663","","","","77","","","","key","16.73324999999022","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","468","546465","0.0-20.0-0.14","null","","","","null","","","","key","16.734237288136697","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","469","546970","0.0-20.0-1.14","null","","","","null","","","","key","16.732400000002237","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","470","547277","0.0-20.0-2.14","302.00999999942724","","","","77","","","","key","16.7330000000006","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","471","548283","0.0-20.0-0.15","null","","","","null","","","","key","16.733830508474117","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","472","548789","0.0-20.0-1.15","null","","","","null","","","","key","16.735551724138123","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","473","549105","0.0-20.0-2.15","305.9949999996461","","","","90","","","","key","16.732055555550485","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","474","550111","0.0-20.0-0.16","null","","","","null","","","","key","17.023224137930182","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","475","550618","0.0-20.0-1.16","null","","","","null","","","","key","16.73463333333299","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","476","550846","0.0-20.0-2.16","223.8449999995064","","","","77","","","","key","16.74091666667179","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","477","551853","0.0-20.0-0.17","null","","","","null","","","","key","16.733271186439303","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","478","552359","0.0-20.0-1.17","null","","","","null","","","","key","16.7312333333306","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","479","552468","0.0-20.0-2.17","104.52499999979045","","","","90","","","","key","16.737800000002608","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","480","553471","0.0-20.0-0.18","null","","","","null","","","","key","16.7328135593226","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","481","553977","0.0-20.0-1.18","null","","","","null","","","","key","16.735448275861362","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","482","554539","0.0-20.0-2.18","552.2099999998463","","","","77","","","","key","16.733484848487105","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","483","555548","0.0-20.0-0.19","null","","","","null","","","","key","16.732881355932047","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","484","556053","0.0-20.0-1.19","null","","","","null","","","","key","16.7313448275873","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","485","557581","0.0-20.0-2.19","1519.0400000001537","","","","77","","","","key","16.733340659341263","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","486","558585","0.0-20.0-0.20","null","","","","null","","","","key","17.021724137931194","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","487","559090","0.0-20.0-1.20","null","","","","null","","","","key","16.732310344826367","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","488","559474","0.0-20.0-2.20","380.5100000008242","","","","77","","","","key","16.732818181816995","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","489","560488","0.0-20.0-0.21","null","","","","null","","","","key","16.732576271185604","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","490","560992","0.0-20.0-1.21","null","","","","null","","","","key","16.731566666668126","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","491","561449","0.0-20.0-2.21","453.01500000001397","","","","90","","","","key","16.73346153845957","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","492","562458","0.0-20.0-0.22","null","","","","null","","","","key","17.020068965517066","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","493","562963","0.0-20.0-1.22","null","","","","null","","","","key","16.732206896549606","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","494","563222","0.0-20.0-2.22","250.0600000002887","","","","90","","","","key","16.73760000000087","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","495","564235","0.0-20.0-0.23","null","","","","null","","","","key","16.734711864406748","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","496","564741","0.0-20.0-1.23","null","","","","null","","","","key","16.7334333333342","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","497","565483","0.0-20.0-2.23","738.2099999994971","","","","77","","","","key","16.733255813954138","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","498","566496","0.0-20.0-0.24","null","","","","null","","","","key","16.733576271185747","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","499","567014","0.0-20.0-1.24","null","","","","null","","","","key","16.73023333333355","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","500","568654","0.0-20.0-2.24","1631.3049999998184","","","","77","","","","key","16.73305154639205","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","501","569659","0.0-20.0-0.25","null","","","","null","","","","key","16.732949999999256","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","502","570172","0.0-20.0-1.25","null","","","","null","","","","key","16.730172413790694","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","503","570399","0.0-20.0-2.25","222.97000000067055","","","","90","","","","key","16.729538461533732","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","504","571400","0.0-20.0-0.26","null","","","","null","","","","key","16.732542372880882","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","505","571905","0.0-20.0-1.26","null","","","","null","","","","key","16.734068965519263","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","506","572152","0.0-20.0-2.26","242.80999999970663","","","","90","","","","key","16.73207692307635","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","507","573157","0.0-20.0-0.27","null","","","","null","","","","key","16.733499999998216","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","508","573664","0.0-20.0-1.27","null","","","","null","","","","key","17.331964285711624","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","509","574037","0.0-20.0-2.27","370.63999999919906","","","","77","","","","key","16.735190476191097","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","510","575046","0.0-20.0-0.28","null","","","","null","","","","key","16.73338983050879","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","511","575550","0.0-20.0-1.28","null","","","","null","","","","key","16.734400000000218","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","512","575786","0.0-20.0-2.28","231.98000000056345","","","","90","","","","key","16.730923076921428","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","513","576789","0.0-20.0-0.29","null","","","","null","","","","key","16.73293103448292","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","514","577298","0.0-20.0-1.29","null","","","","null","","","","key","16.730689655170487","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","515","578090","0.0-20.0-2.29","788.7499999997672","","","","90","","","","key","16.73130434782639","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","516","579094","0.0-20.0-0.30","null","","","","null","","","","key","16.732966101694835","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","517","579600","0.0-20.0-1.30","null","","","","null","","","","key","16.733500000000156","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","518","579971","0.0-20.0-2.30","366.9749999999767","","","","77","","","","key","16.738190476189455","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","519","580976","0.0-20.0-0.31","null","","","","null","","","","key","16.733711864406605","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","520","581487","0.0-20.0-1.31","null","","","","null","","","","key","16.732517241379888","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","521","581810","0.0-20.0-2.31","313.95500000054017","","","","90","","","","key","16.735210526317946","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","522","582816","0.0-20.0-0.32","null","","","","null","","","","key","16.73333898305072","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","523","583320","0.0-20.0-1.32","null","","","","null","","","","key","16.73348275862297","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","524","584479","0.0-20.0-2.32","1156.139999999199","","","","90","","","","key","16.733485294117333","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","525","585486","0.0-20.0-0.33","null","","","","null","","","","key","16.73361016949047","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","526","586006","0.0-20.0-1.33","null","","","","null","","","","key","16.733166666666513","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","527","586309","0.0-20.0-2.33","293.9049999995623","","","","77","","","","key","16.732117647058605","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","528","587314","0.0-20.0-0.34","null","","","","null","","","","key","16.733666666665037","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","529","587830","0.0-20.0-1.34","null","","","","null","","","","key","16.733137931036442","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","530","588105","0.0-20.0-2.34","267.1100000006845","","","","77","","","","key","16.735312500000873","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","531","589112","0.0-20.0-0.35","null","","","","null","","","","key","16.734508474576444","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","532","589616","0.0-20.0-1.35","null","","","","null","","","","key","16.733241379309188","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","533","589984","0.0-20.0-2.35","364.6449999996694","","","","77","","","","key","16.734428571426264","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","534","590992","0.0-20.0-0.36","null","","","","null","","","","key","16.73367796609991","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","535","591497","0.0-20.0-1.36","null","","","","null","","","","key","16.73416666666744","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
"psychophysics","536","591960","0.0-20.0-2.36","457.91499999992084","","","","77","","","","key","16.734230769233992","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","537","592968","0.0-20.0-0.37","null","","","","null","","","","key","16.73181355932246","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","538","593472","0.0-20.0-1.37","null","","","","null","","","","key","16.732500000003103","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","539","594227","0.0-20.0-2.37","750.4800000006799","","","","77","","","","key","16.73388636363829","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","540","595240","0.0-20.0-0.38","null","","","","null","","","","key","16.732542372880882","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","541","595747","0.0-20.0-1.38","null","","","","null","","","","key","16.734199999998477","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","542","596071","0.0-20.0-2.38","318.7550000002375","","","","77","","","","key","16.734444444442893","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","543","597083","0.0-20.0-0.39","null","","","","null","","","","key","16.733186440678487","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","544","597588","0.0-20.0-1.39","null","","","","null","","","","key","16.732666666666045","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","545","597959","0.0-20.0-2.39","365.7750000002561","","","","77","","","","key","16.73114285714525","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","546","598968","0.0-20.0-0.40","null","","","","null","","","","key","16.733101694915696","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","547","599472","0.0-20.0-1.40","null","","","","null","","","","key","16.73186206896709","683","312.5","","","","","","","","","","","","","151","1","0","true","","","",""
"psychophysics","548","599782","0.0-20.0-2.40","307.36499999964144","","","","77","","","","key","16.733333333330748","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","549","600795","0.0-20.0-0.41","null","","","","null","","","","key","16.732305084745857","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","550","601299","0.0-20.0-1.41","null","","","","null","","","","key","16.73375862068898","683","312.5","","","","","","","","","","","","","151","1","2","true","","","",""
"psychophysics","551","601437","0.0-20.0-2.41","112.88000000058673","","","","77","","","","key","16.721374999993714","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","552","602440","0.0-20.0-0.42","null","","","","null","","","","key","16.7351355932207","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","553","602956","0.0-20.0-1.42","null","","","","null","","","","key","16.73358620689973","683","312.5","","","","","","","","","","","","","151","-1","0","true","","","",""
"psychophysics","554","603382","0.0-20.0-2.42","416.82000000041444","","","","77","","","","key","16.733560000001454","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","555","604388","0.0-20.0-0.43","null","","","","null","","","","key","16.73322033898321","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","556","604891","0.0-20.0-1.43","null","","","","null","","","","key","16.731758620686314","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","557","605137","0.0-20.0-2.43","242.89500000036787","","","","90","","","","key","16.72528571429263","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","558","606152","0.0-20.0-0.44","null","","","","null","","","","key","16.73252542372951","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","559","606669","0.0-20.0-1.44","null","","","","null","","","","key","16.732933333333737","683","312.5","","","","","","","","","","","","","151","1","5","true","","","",""
"psychophysics","560","606858","0.0-20.0-2.44","178.42000000015832","","","","77","","","","key","16.73289999999106","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","561","607863","0.0-20.0-0.45","null","","","","null","","","","key","16.73400000000062","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","562","608371","0.0-20.0-1.45","null","","","","null","","","","key","16.735310344828356","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","563","608754","0.0-20.0-2.45","380.5100000000093","","","","77","","","","key","16.734818181816742","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","564","609760","0.0-20.0-0.46","null","","","","null","","","","key","16.733406779662136","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","565","610269","0.0-20.0-1.46","null","","","","null","","","","key","16.734137931031754","683","312.5","","","","","","","","","","","","","151","1","3","true","","","",""
"psychophysics","566","610545","0.0-20.0-2.46","267.17499999993015","","","","77","","","","key","16.734812499998952","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","567","611551","0.0-20.0-0.47","null","","","","null","","","","key","16.73289830508342","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","568","612060","0.0-20.0-1.47","null","","","","null","","","","key","16.733241379309188","683","312.5","","","","","","","","","","","","","151","-1","4","true","","","",""
"psychophysics","569","613442","0.0-20.0-2.47","1372.8049999999348","","","","90","","","","key","16.940000000000172","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","570","614452","0.0-20.0-0.48","null","","","","null","","","","key","16.733423728813513","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","571","614956","0.0-20.0-1.48","null","","","","null","","","","key","16.73336666666437","683","312.5","","","","","","","","","","","","","151","1","6","true","","","",""
"psychophysics","572","615362","0.0-20.0-2.48","400.4949999998789","","","","77","","","","key","16.73573913043567","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","573","616377","0.0-20.0-0.49","null","","","","null","","","","key","16.7328135593226","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","574","616884","0.0-20.0-1.49","null","","","","null","","","","key","16.7363999999982","683","312.5","","","","","","","","","","","","","151","-1","3","true","","","",""
"psychophysics","575","617703","0.0-20.0-2.49","814.5999999996275","","","","90","","","","key","16.734145833334576","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","576","618706","0.0-20.0-0.50","null","","","","null","","","","key","16.73327118644128","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","577","619222","0.0-20.0-1.50","null","","","","null","","","","key","16.73227586207012","683","312.5","","","","","","","","","","","","","151","1","4","true","","","",""
"psychophysics","578","620860","0.0-20.0-2.50","1629.3250000007683","","","","77","","","","key","16.733288659793374","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","579","621866","0.0-20.0-0.51","null","","","","null","","","","key","16.733288135594623","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","580","622384","0.0-20.0-1.51","null","","","","null","","","","key","16.733033333334607","683","312.5","","","","","","","","","","","","","151","-1","2","true","","","",""
"psychophysics","581","623913","0.0-20.0-2.51","1519.9999999995343","","","","77","","","","key","16.733879120878434","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","582","624925","0.0-20.0-0.52","null","","","","null","","","","key","16.732728813557838","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","583","625432","0.0-20.0-1.52","null","","","","null","","","","key","16.735699999999877","683","312.5","","","","","","","","","","","","","151","-1","6","true","","","",""
"psychophysics","584","625777","0.0-20.0-2.52","340.14500000013504","","","","77","","","","key","16.737894736843085","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","585","626785","0.0-20.0-0.53","null","","","","null","","","","key","16.734288135592795","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","586","627290","0.0-20.0-1.53","null","","","","null","","","","key","16.734600000001954","683","312.5","","","","","","","","","","","","","151","-1","5","true","","","",""
