"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","516","727397","0.0-20.0-0.30","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722305084744438","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","517","727901","0.0-20.0-1.30","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.719827586206897","960","468.5","","","","","","","","","","","","","376","1","6","true","","","",""
"psychophysics","518","728349","0.0-20.0-2.30","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","447.5","","","","77","","","","key","16.722923076926516","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","519","729352","0.0-20.0-0.31","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722293103446958","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","520","729854","0.0-20.0-1.31","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72272413792811","960","468.5","","","","","","","","","","","","","376","-1","2","true","","","",""
"psychophysics","521","730678","0.0-20.0-2.31","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","821.2000000029802","","","","77","","","","key","16.722387755101984","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","522","731684","0.0-20.0-0.32","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72193220338855","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","523","732187","0.0-20.0-1.32","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.7216551724163","960","468.5","","","","","","","","","","","","","376","1","5","true","","","",""
"psychophysics","524","732568","0.0-20.0-2.32","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","380.29999999701977","","","","90","","","","key","16.71981818181865","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","525","733572","0.0-20.0-0.33","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721711864406874","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","526","734075","0.0-20.0-1.33","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.720999999999485","960","468.5","","","","","","","","","","","","","376","1","0","true","","","",""
"psychophysics","527","734578","0.0-20.0-2.33","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","502.30000001192093","","","","90","","","","key","16.722724137932126","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","528","735587","0.0-20.0-0.34","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721101694915966","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","529","736091","0.0-20.0-1.34","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721655172412284","960","468.5","","","","","","","","","","","","","376","-1","3","true","","","",""
"psychophysics","530","736383","0.0-20.0-2.34","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","290.09999999403954","","","","77","","","","key","16.718235294115456","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","531","737387","0.0-20.0-0.35","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722813559323153","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","532","737891","0.0-20.0-1.35","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.719241379310603","960","468.5","","","","","","","","","","","","","376","-1","6","true","","","",""
"psychophysics","533","738089","0.0-20.0-2.35","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","198","","","","77","","","","key","16.718818181818776","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","534","739091","0.0-20.0-0.36","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722135593220827","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","535","739596","0.0-20.0-1.36","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72117241379275","960","468.5","","","","","","","","","","","","","376","1","4","true","","","",""
"psychophysics","536","739707","0.0-20.0-2.36","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","110.29999999701977","","","","77","","","","key","16.709333333342027","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","537","740708","0.0-20.0-0.37","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721762711864944","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","538","741209","0.0-20.0-1.37","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72286206896513","960","468.5","","","","","","","","","","","","","376","1","3","true","","","",""
"psychophysics","539","741218","0.0-20.0-2.37","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","7.5999999940395355","","","","77","","","","key","NaN","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","540","742219","0.0-20.0-0.38","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721779661016317","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","541","742723","0.0-20.0-1.38","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72034482758669","960","468.5","","","","","","","","","","","","","376","1","0","true","","","",""
"psychophysics","542","745880","0.0-20.0-2.38","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","3155.4000000059605","","","","90","","","","key","16.72230319148908","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","543","746883","0.0-20.0-0.39","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.718677966101726","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","544","747388","0.0-20.0-1.39","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72275862068837","960","468.5","","","","","","","","","","","","","376","-1","5","true","","","",""
"psychophysics","545","748186","0.0-20.0-2.39","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","797.2999999970198","","","","77","","","","key","16.72027659574474","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","546","749195","0.0-20.0-0.40","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721033898304547","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","547","749699","0.0-20.0-1.40","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72031034482643","960","468.5","","","","","","","","","","","","","376","-1","4","true","","","",""
"psychophysics","548","750108","0.0-20.0-2.40","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","407.79999999701977","","","","77","","","","key","16.72095833333151","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","549","751115","0.0-20.0-0.41","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.723694915253812","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","550","751620","0.0-20.0-1.41","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722310344829097","960","468.5","","","","","","","","","","","","","376","-1","2","true","","","",""
"psychophysics","551","751772","0.0-20.0-2.41","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","152","","","","90","","","","key","16.72675000000163","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","552","752780","0.0-20.0-0.42","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722406779660574","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","553","753281","0.0-20.0-1.42","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722310344825082","960","468.5","","","","","","","","","","","","","376","1","2","true","","","",""
"psychophysics","554","753562","0.0-20.0-2.42","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","277.79999999701977","","","","90","","","","key","16.72156250000262","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","555","754563","0.0-20.0-0.43","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.723118644067622","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","556","755068","0.0-20.0-1.43","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72162068965604","960","468.5","","","","","","","","","","","","","376","1","5","true","","","",""
"psychophysics","557","755441","0.0-20.0-2.43","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","372","","","","90","","","","key","16.723318181815557","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","558","756442","0.0-20.0-0.44","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722120689653696","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","559","756944","0.0-20.0-1.44","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72024137931394","960","468.5","","","","","","","","","","","","","376","1","6","true","","","",""
"psychophysics","560","757030","0.0-20.0-2.44","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","83.59999999403954","","","","77","","","","key","16.72579999999143","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","561","758036","0.0-20.0-0.45","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72279661016981","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","562","758539","0.0-20.0-1.45","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722827586204872","960","468.5","","","","","","","","","","","","","376","-1","6","true","","","",""
"psychophysics","563","758638","0.0-20.0-2.45","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","98.09999999403954","","","","77","","","","key","16.71840000001248","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","564","759643","0.0-20.0-0.46","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.724033898304974","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","565","760147","0.0-20.0-1.46","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72106896551599","960","468.5","","","","","","","","","","","","","376","-1","0","true","","","",""
"psychophysics","566","760280","0.0-20.0-2.46","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","131.29999999701977","","","","77","","","","key","16.723571428563446","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","567","761283","0.0-20.0-0.47","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72274576271174","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","568","761788","0.0-20.0-1.47","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.720724137929462","960","468.5","","","","","","","","","","","","","376","-1","3","true","","","",""
"psychophysics","569","762022","0.0-20.0-2.47","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","233.09999999403954","","","","77","","","","key","16.724769230770807","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","570","763027","0.0-20.0-0.48","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72072881356008","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","571","763532","0.0-20.0-1.48","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722206896552333","960","468.5","","","","","","","","","","","","","376","1","3","true","","","",""
"psychophysics","572","763774","0.0-20.0-2.48","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","237","","","","77","","","","key","16.719785714280857","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","573","764779","0.0-20.0-0.49","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722322033897782","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","574","765283","0.0-20.0-1.49","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721482758623033","960","468.5","","","","","","","","","","","","","376","-1","4","true","","","",""
"psychophysics","575","765394","0.0-20.0-2.49","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","110.5","","","","77","","","","key","16.708500000007916","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","576","766404","0.0-20.0-0.50","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721779661016317","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","577","766907","0.0-20.0-1.50","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72206896551933","960","468.5","","","","","","","","","","","","","376","1","6","true","","","",""
"psychophysics","578","767354","0.0-20.0-2.50","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","445.59999999403954","","","","77","","","","key","16.72157692307911","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","579","768355","0.0-20.0-0.51","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721559322032668","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","580","768860","0.0-20.0-1.51","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.720586206896456","960","468.5","","","","","","","","","","","","","376","1","0","true","","","",""
"psychophysics","581","769261","0.0-20.0-2.51","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","400.90000000596046","","","","90","","","","key","16.722652173914906","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","582","770268","0.0-20.0-0.52","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721135593220687","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","583","770772","0.0-20.0-1.52","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.725275862070827","960","468.5","","","","","","","","","","","","","376","1","5","true","","","",""
"psychophysics","584","770980","0.0-20.0-2.52","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","207.5","","","","77","","","","key","16.71866666666271","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","585","771988","0.0-20.0-0.53","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721983050848593","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","586","772493","0.0-20.0-1.53","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.723275862072178","960","468.5","","","","","","","","","","","","","376","-1","3","true","","","",""
"psychophysics","587","772603","0.0-20.0-2.53","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","109","","","","77","","","","key","16.728833333336905","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","588","773613","0.0-20.0-0.54","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72081355932287","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","589","774115","0.0-20.0-1.54","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72275862068837","960","468.5","","","","","","","","","","","","","376","-1","6","true","","","",""
"psychophysics","590","774179","0.0-20.0-2.54","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","62.69999998807907","","","","77","","","","key","16.73199999999876","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","591","775188","0.0-20.0-0.55","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721627118644083","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","592","775690","0.0-20.0-1.55","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.7233666666667","960","468.5","","","","","","","","","","","","","376","-1","0","true","","","",""
"psychophysics","593","775802","0.0-20.0-2.55","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","110.6000000089407","","","","77","","","","key","16.73519999999553","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","594","776809","0.0-20.0-0.56","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72189830508383","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","595","777311","0.0-20.0-1.56","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721793103449304","960","468.5","","","","","","","","","","","","","376","-1","5","true","","","",""
"psychophysics","596","777662","0.0-20.0-2.56","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","347.6000000089407","","","","77","","","","key","16.720750000001864","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","597","778667","0.0-20.0-0.57","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722271186439716","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","598","779169","0.0-20.0-1.57","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.718299999999967","960","468.5","","","","","","","","","","","","","376","-1","2","true","","","",""
"psychophysics","599","779385","0.0-20.0-2.57","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","214","","","","90","","","","key","16.722454545458525","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","600","780387","0.0-20.0-0.58","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722440677965295","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","601","780890","0.0-20.0-1.58","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721866666669182","960","468.5","","","","","","","","","","","","","376","1","4","true","","","",""
"psychophysics","602","781120","0.0-20.0-2.58","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","229.29999999701977","","","","77","","","","key","16.71791666666589","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","603","782124","0.0-20.0-0.59","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722898305083973","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","604","782628","0.0-20.0-1.59","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72437931034425","960","468.5","","","","","","","","","","","","","376","1","2","true","","","",""
"psychophysics","605","782732","0.0-20.0-2.59","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","103.20000000298023","","","","77","","","","key","16.726166666659992","960","468.5","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","606","784306","0.0-21.0","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","1573.800000011921","<p>Well Done !</p><p>Take a minute to rest and then press the spacebar to start the next block.</p><p>DON'T EXIT THE FULL SCREEN MODE</p>","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"psychophysics","607","787312","0.0-22.0-0.0","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.83988135593146","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","608","787813","0.0-22.0-1.0","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722333333330848","960","468.5","","","","","","","","","","","","","376","1","6","true","","","",""
"psychophysics","609","788038","0.0-22.0-2.0","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","223.40000000596046","","","","77","","","","key","16.719000000002172","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","610","789045","0.0-22.0-0.1","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721576271186013","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","611","789548","0.0-22.0-1.1","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.71958620689713","960","468.5","","","","","","","","","","","","","376","-1","6","true","","","",""
"psychophysics","612","789936","0.0-22.0-2.1","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","386.5","","","","77","","","","key","16.72109090908833","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","613","790939","0.0-22.0-0.2","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72286440677925","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","614","791442","0.0-22.0-1.2","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72075862068972","960","468.5","","","","","","","","","","","","","376","1","0","true","","","",""
"psychophysics","615","791606","0.0-22.0-2.2","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","161.19999998807907","","","","90","","","","key","16.723333333334367","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","616","792611","0.0-22.0-0.3","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.720864406778965","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","617","793113","0.0-22.0-1.3","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.723724137931452","960","468.5","","","","","","","","","","","","","376","-1","2","true","","","",""
"psychophysics","618","793310","0.0-22.0-2.3","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","194.8999999910593","","","","90","","","","key","16.71554545454935","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","619","794315","0.0-22.0-0.4","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.7230847457629","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","620","794819","0.0-22.0-1.4","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721965517242566","960","468.5","","","","","","","","","","","","","376","-1","5","true","","","",""
"psychophysics","621","794986","0.0-22.0-2.4","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","165.29999999701977","","","","77","","","","key","16.724333333330126","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","622","795989","0.0-22.0-0.5","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.723288135593204","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","623","796491","0.0-22.0-1.5","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.723034482758397","960","468.5","","","","","","","","","","","","","376","-1","3","true","","","",""
"psychophysics","624","796636","0.0-22.0-2.5","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","142.29999999701977","","","","77","","","","key","16.729000000006636","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","625","797644","0.0-22.0-0.6","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.7212542372882","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","626","798146","0.0-22.0-1.6","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.722241379312592","960","468.5","","","","","","","","","","","","","376","1","3","true","","","",""
"psychophysics","627","798329","0.0-22.0-2.6","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","180.09999999403954","","","","90","","","","key","16.72060000000056","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","628","799331","0.0-22.0-0.7","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.721389830509057","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","629","799835","0.0-22.0-1.7","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.719172413794098","960","468.5","","","","","","","","","","","","","376","-1","0","true","","","",""
"psychophysics","630","800234","0.0-22.0-2.7","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","396.19999998807907","","","","90","","","","key","16.722086956522062","960","468.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","631","801236","0.0-22.0-0.8","600d559d03355c51465a7004","636dff3392645181d3c238a1","636e0164904f7b7f4aa51a70","null","","","","null","","","","key","16.72230508474641","960","468.5","","","","","","","","","","","","","","","","","","","",""
